_value_norm_2,_value_norm_28,_value_norm_54
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.1138550535332945
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.0854354935768857
-0.1792051578403076,-0.1740993020964572,2.220450285738014
-0.1792051578403076,-0.1740993020964572,1.3976895449104791
-0.1792051578403076,-0.1740993020964572,0.2264231627717171
-0.1792051578403076,-0.1740993020964572,0.7876250305326822
0.244994216337065,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.6424742273473878
-0.1792051578403076,-0.1740993020964572,2.2923071189980613
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.5864258974045513
1.814531900793344,-0.1740993020964572,0.5310961357943154
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
0.338318078656087,1.972092015759489,0.934931538715778
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.179567945147547
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
0.0753144666661159,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.1660634228332778
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2162149301101708
0.5309045945326142,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,4.972566999597805
-0.1792051578403076,-0.1740993020964572,0.2788786510515512
-0.1792051578403076,-0.1740993020964572,-0.067471285261874
-0.1792051578403076,-0.1740993020964572,0.06187101460621
-0.1792051578403076,2.203011334769306,0.1603148761724741
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.8731346621121377
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.9449914953721844
-0.1792051578403076,-0.1740993020964572,0.2379202560933246
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.1021108412318362
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.3825996099258693
-0.1792051578403076,-0.1740993020964572,-0.1019625652266965
-0.1792051578403076,-0.1740993020964572,-0.0128600919842385
1.324157424244301,-0.1740993020964572,1.9409272043564323
-0.1792051578403076,-0.1740993020964572,0.2673815577299437
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
0.0753144666661159,-0.1740993020964572,1.2877485900226076
0.9924335136375956,-0.1740993020964572,1.5593674197455842
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.8899088527417995
0.1262183915674007,-0.1740993020964572,-0.2039992684559629
-0.1792051578403076,-0.1740993020964572,0.7516966139026587
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.7775650738762756
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.1387578261944601
-0.1792051578403076,3.672497910286323,1.2137360517647593
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,3.5811180728171976,0.0834280645842241
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.0387285519578553
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,1.0410055637092108,-0.2974131516940236
-0.1792051578403076,1.7152405807111364,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.4293065515448995
-0.1792051578403076,-0.1740993020964572,0.725828153929042
2.300664383600613,2.4055288124035843,-0.2974131516940236
-0.1792051578403076,1.2645157067080175,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.5864258974045513
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.06187101460621
-0.1792051578403076,-0.1740993020964572,5.2664614476313965
-0.1792051578403076,-0.1740993020964572,0.4628321441972709
-0.1792051578403076,-0.1740993020964572,0.0712124029300161
1.340277000463041,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,5.450414940777116
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
5.192007317993585,-0.1740993020964572,1.0391239469428457
-0.0052834144275848,1.6979525033521128,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.2817529243819531
4.67448408149719,-0.1740993020964572,-0.2974131516940236
1.4386912552721918,-0.1740993020964572,2.211108897414208
0.0328945292483787,-0.1740993020964572,-0.2974131516940236
1.0670926034928132,-0.1740993020964572,1.2999642516768155
1.2774954930847902,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.0085486819886357
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.06187101460621
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.9493029053677874
-0.1792051578403076,-0.1740993020964572,0.1682191278310792
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
0.0498625042154736,-0.1740993020964572,0.1768419478222848
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.6446299323451892
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.0095254081693585,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.1869019044786914
0.1601543415015905,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,15.209819822097662,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.493730582499091
0.1601543415015905,-0.1740993020964572,-0.2514247784075937
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.3861924515888715
-0.1792051578403076,-0.1740993020964572,0.4455865042148597
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.0095254081693585,-0.1740993020964572,1.9653585276648484
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.0854354935768857
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,2.2527858607050355
-0.1792051578403076,-0.1740993020964572,1.409905206564687
-0.1792051578403076,2.8624279997492112,0.1430692361900629
-0.1792051578403076,-0.1740993020964572,-0.0638784435988717
-0.1792051578403076,0.0086603728417936,1.1706219518087313
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
1.1324193071161286,0.4433320321543904,-0.2974131516940236
0.7107651291838202,-0.1740993020964572,0.0798352229212217
0.4859394608698127,2.7216536555400177,0.8961288487553527
-0.1792051578403076,-0.1740993020964572,0.173967674491883
0.0328945292483787,-0.1740993020964572,4.285615673631758
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.1818719261504881
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.5485888947565771
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,2.690782088827476,-0.2974131516940236
-0.1792051578403076,2.612985740711869,-0.0509442136120633
-0.1792051578403076,-0.1740993020964572,16.904394162428567
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
3.0048353447350515,1.254636805360004,-0.2974131516940236
-0.1792051578403076,1.948629625057957,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.0854354935768857
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
0.0753144666661159,-0.1740993020964572,0.2623515794017405
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.1646262861680769
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.7641593945367176
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
0.7200975154157224,-0.1740993020964572,0.7071453772814299
0.4146739660080141,-0.1740993020964572,5.247060102651184
-0.0095254081693585,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,1.8498406115778208,2.5775787470404468
3.861718080573344,1.1595523798853735,1.065710975249063
0.0753144666661159,-0.1740993020964572,-0.2974131516940236
2.281151212388454,-0.1740993020964572,0.858044727127528
7.074604140592764,-0.1740993020964572,1.7706265095301217
2.4542245570528216,0.9397468248920718,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.068908421927075
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.3212741826749788
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.7631937072242663
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.5694273764019908
-0.1792051578403076,-0.1740993020964572,0.2810343560493527
-0.1155752517137017,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,0.9273981982070548,-0.2974131516940236
-0.0731553142959644,-0.1740993020964572,1.1699033834761308
-0.1792051578403076,1.57940568717595,-0.2974131516940236
-0.1792051578403076,1.8905910796383767,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.1653448545006774
18.95048982006249,0.2111778504760716,0.2537287594105349
-0.1792051578403076,-0.1740993020964572,2.841293325104818
-0.1792051578403076,-0.1740993020964572,4.529210338383317
2.281151212388454,-0.1740993020964572,0.4858263308404859
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
4.636306137821227,-0.1740993020964572,-0.2974131516940236
0.1347023790509481,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.1387578261944601
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
0.8694156951261577,-0.1740993020964572,-0.0085486819886357
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
8.206368070897994,7.666043780220805,5.219035937679766
-0.1792051578403076,4.0194943201353,-0.0638784435988717
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2600475983987994
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,2.134222085825958
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.6843983096180657
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.1203221685266986
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
5.347264288942503,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.383071059278619
1.941791713046556,2.356134305663516,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,1.1052322335420888
0.0753144666661159,-0.1740993020964572,4.27268144364495
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
1.6923624810302609,-0.1740993020964572,0.9140930570703644
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,1.2669854320450211,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,4.487507271497442,0.638162817351785
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,0.7509780455700583
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
-0.1792051578403076,-0.1740993020964572,-0.2974131516940236
